start_dt,end_dt,machine,benchmark,header,#SDC,#DUE,#abort,#end,acc_time,Time Beam Off,acc_err,Flux 1h,Fluency(Flux * $AccTime),Cross Section SDC,Cross Section DUE
2021-05-08 13:17:21,2021-05-08 14:24:00,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out",7,3,0,0,3999.619764,1690.7269999999905,69,2263795.9225252043,9054322913.39442,7.731113708839146e-10,3.313334446645348e-10
2021-05-08 15:17:21,2021-05-08 16:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out",1,1,0,0,690.586959,2261.224999999987,1,1458335.0353732675,1007107157.2815822,9.929429979419806e-10,9.929429979419806e-10
2021-05-09 10:17:21,2021-05-09 11:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out",5,4,0,0,3135.5286450000003,1086.9989999999987,156,2737425.9320856933,8583277423.620517,5.825280662885702e-10,4.660224530308561e-10
2021-05-09 12:17:21,2021-05-09 13:27:18,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out",8,4,0,0,4197.094257000001,1444.3619999999928,145,2571979.2819841513,10794839473.538668,7.410948555196543e-10,3.7054742775982714e-10
2021-05-09 16:17:21,2021-05-09 17:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out",0,1,0,0,143.444549,1561.5719999999915,0,2220470.930130786,318514451.14022106,0.0,3.139574975076297e-09
2021-05-09 17:17:21,2021-05-09 18:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out",3,6,0,0,2735.6002660000004,665.9679999999998,62,3196057.336375611,8743135299.540375,3.4312633823220255e-10,6.862526764644051e-10
2021-05-09 19:17:21,2021-05-09 20:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out",0,2,0,1,119.931536,1924.9169999999876,0,1824677.2056978608,218836339.9835324,0.0,9.139249907718715e-09
2021-05-15 10:17:21,2021-05-15 11:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out",0,2,0,0,101.220822,3597.476000000006,0,2749.4072038046465,278297.25718182785,0.0,7.186560227912283e-06
2021-05-16 05:17:21,2021-05-16 06:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out",2,1,0,0,680.052095,2780.8249999999953,8,892331.8724967915,606832159.326716,3.295804233940094e-09,1.647902116970047e-09
2021-05-16 06:17:21,2021-05-16 07:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out",6,6,0,0,2375.618482,0.0,151,3921499.973739959,9315987814.77916,6.440540841499838e-10,6.440540841499838e-10
2021-05-16 11:17:21,2021-05-16 12:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out",3,7,0,0,1950.2113060000001,0.0,66,3921499.973739959,7647753585.266372,3.9227205303523256e-10,9.153014570822092e-10
2021-05-16 12:17:21,2021-05-16 13:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out",0,3,0,0,1089.845921,765.7239999999993,0,3087392.5721032773,3364782201.2324553,0.0,8.915881684410829e-10
2021-05-18 01:17:21,2021-05-18 02:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out",0,1,0,0,429.609711,0.0,0,3921499.973739959,1684714470.4049313,0.0,5.935723931662105e-10
2021-05-18 02:17:21,2021-05-18 03:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out",7,4,0,0,2915.8065850000003,12.011,196,3908416.3247997942,11396186056.77274,6.142405858528353e-10,3.5099462048733444e-10
2021-05-18 04:17:21,2021-05-18 05:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out",1,1,0,0,849.255355,0.0,1,3921499.973739959,3330354852.3310194,3.0026830303085233e-10,3.0026830303085233e-10
2021-05-18 05:17:21,2021-05-18 06:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out",6,8,0,0,2240.671108,0.0,104,3921499.973739959,8786791691.181885,6.828430911843955e-10,9.104574549125272e-10
2021-05-18 14:17:21,2021-05-18 15:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out",2,3,0,0,1051.508559,1168.1159999999977,60,2649064.733927398,2785514241.069717,7.180002781934955e-10,1.077000417290243e-09
2021-05-18 15:17:21,2021-05-18 16:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out",8,5,1,1,2123.223014,0.0,14975,3921499.973739959,8326218993.645077,9.608202722155085e-10,6.005126701346928e-10
2021-05-19 03:17:21,2021-05-19 04:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out",1,1,0,0,781.696926,18.015,4,3901876.1342880344,3050084579.8057194,3.2785976055250796e-10,3.2785976055250796e-10
2021-05-19 04:17:21,2021-05-19 05:37:31,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out",10,3,0,0,4810.122267000001,0.0,60,3921499.973739959,18862894343.726494,5.301413355647536e-10,1.590424006694261e-10
2021-05-19 15:17:21,2021-05-19 16:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out",3,2,0,0,292.455595,798.8369999999996,79,3051322.397483707,892376307.292924,3.361810455390368e-09,2.2412069702602454e-09
2021-05-07 09:17:21,2021-05-07 10:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1024_1024_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.out",0,1,0,0,15.768722,3597.547000000004,0,2672.0665098797786,42135.07395980448,0.0,2.373319674136488e-05
2021-05-19 22:17:21,2021-05-19 23:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1024_1024_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.out",7,2,0,0,1602.923429,0.0,39,3921499.973739959,6285864184.730664,1.1136098067476675e-09,3.181742304993336e-10
2021-05-19 23:17:21,2021-05-20 00:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1024_1024_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.out",3,3,0,0,2453.1791510000003,18.017,5,3901873.955676938,9571995837.896563,3.134142608088772e-10,3.134142608088772e-10
2021-05-20 12:17:21,2021-05-20 13:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1024_1024_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.out",6,4,0,0,2410.243916,0.0,22,3921499.973739959,9451771453.300896,6.348016379410641e-10,4.2320109196070937e-10
2021-05-20 13:17:21,2021-05-20 14:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1024_1024_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.out",14,4,0,0,2313.1144750000003,0.0,183,3921499.973739959,9070878352.97002,1.5434007000453345e-09,4.409716285843813e-10
2021-05-31 19:17:21,2021-05-31 20:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1024_1024_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.out",0,1,0,0,0.0,0.0,0,3921499.973739959,0.0,0.0,0.0
2021-06-01 08:17:21,2021-06-01 09:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1024_1024_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.out",1,1,0,0,1092.462072,3252.1410000000024,69,378924.73871255515,413960905.1859766,2.415687055159807e-09,2.415687055159807e-09
2021-06-02 15:17:21,2021-06-02 16:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1024_1024_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.out",0,1,0,0,30.916572,3597.5990000000047,0,2615.4226213698303,80859.9017840091,0.0,1.236706918926484e-05
2021-05-09 19:17:21,2021-05-09 20:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1250_1250_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.out",0,0,0,1,12.959696,1924.9169999999876,0,1824677.2056978608,23647261.883973744,0.0,0.0
2021-05-09 21:17:21,2021-05-09 22:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1250_1250_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.out",7,6,0,0,2656.342712,0.0,299,3921499.973739959,10416847875.352331,6.719883100686289e-10,5.759899800588247e-10
2021-05-09 22:17:21,2021-05-09 23:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1250_1250_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.out",1,1,0,0,518.553634,0.0,21,3921499.973739959,2033508062.1137602,4.917610205884973e-10,4.917610205884973e-10
2021-05-15 10:17:21,2021-05-15 11:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1250_1250_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.out",0,1,0,0,15.418897,3597.476000000006,0,2749.4072038046465,42392.82648652185,0.0,2.358889658649995e-05
2021-05-15 19:17:21,2021-05-15 20:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1250_1250_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.out",3,1,0,0,573.499844,63.05500000000001,60,3852813.8123943554,2209588120.3692083,1.3577191026437628e-09,4.525730342145876e-10
2021-05-15 20:17:21,2021-05-15 21:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1250_1250_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.out",3,3,0,0,517.429826,402.35299999999984,56,3483214.6184804607,1802319133.9610014,1.6645220835040604e-09,1.6645220835040604e-09
2021-05-16 10:17:21,2021-05-16 11:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1250_1250_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.out",12,4,0,0,2445.607184,0.0,163,3921499.973739959,9590448507.834255,1.2512449225077876e-09,4.170816408359292e-10
2021-05-16 11:17:21,2021-05-16 12:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1250_1250_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.out",3,3,0,0,738.445826,0.0,3,3921499.973739959,2895815287.267382,1.0359776789599488e-09,1.0359776789599488e-09
2021-05-16 16:17:21,2021-05-16 17:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1250_1250_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.out",6,2,0,0,2835.554405,63.062,246,3852806.1872555176,10924841555.883636,5.492070497597894e-10,1.830690165865965e-10
2021-05-18 12:17:21,2021-05-18 13:17:21,carol-raspberry1,Coral-Conv2d_ECC_OFF," model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1250_1250_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.out",8,4,1,1,1218.225417,1123.108999999998,1246,2698091.1087379847,3286883166.046324,2.433916752089159e-09,1.2169583760445794e-09
