img_name,img_path,annotations
000000449996,data/coco2017/subset/000000449996.jpg,"[{'class_id': 5, 'bbox_x': 130.72, 'bbox_y': 249.04, 'bbox_w': 130.37, 'bbox_h': 43.26, 'class_label': 'bus'}, {'class_id': 5, 'bbox_x': 112.61, 'bbox_y': 293.01, 'bbox_w': 122.47, 'bbox_h': 46.79, 'class_label': 'bus'}, {'class_id': 5, 'bbox_x': 392.1, 'bbox_y': 271.41, 'bbox_w': 73.93, 'bbox_h': 23.32, 'class_label': 'bus'}, {'class_id': 5, 'bbox_x': 501.68, 'bbox_y': 282.09, 'bbox_w': 61.56, 'bbox_h': 16.23, 'class_label': 'bus'}, {'class_id': 5, 'bbox_x': 557.24, 'bbox_y': 259.69, 'bbox_w': 82.76, 'bbox_h': 36.85, 'class_label': 'bus'}, {'class_id': 5, 'bbox_x': 133.04, 'bbox_y': 375.55, 'bbox_w': 75.98, 'bbox_h': 52.45, 'class_label': 'bus'}, {'class_id': 5, 'bbox_x': 444.76, 'bbox_y': 112.64, 'bbox_w': 54.43, 'bbox_h': 16.95, 'class_label': 'bus'}, {'class_id': 8, 'bbox_x': 380.65, 'bbox_y': 308.93, 'bbox_w': 20.51, 'bbox_h': 9.01, 'class_label': 'boat'}, {'class_id': 8, 'bbox_x': 474.16, 'bbox_y': 317.27, 'bbox_w': 24.19, 'bbox_h': 8.11, 'class_label': 'boat'}, {'class_id': 8, 'bbox_x': 332.53, 'bbox_y': 297.99, 'bbox_w': 43.85, 'bbox_h': 18.55, 'class_label': 'boat'}, {'class_id': 8, 'bbox_x': 457.51, 'bbox_y': 313.0, 'bbox_w': 14.52, 'bbox_h': 7.08, 'class_label': 'boat'}]"
000000159458,data/coco2017/subset/000000159458.jpg,"[{'class_id': 18, 'bbox_x': 220.02, 'bbox_y': 217.2, 'bbox_w': 91.1, 'bbox_h': 35.23, 'class_label': 'horse'}, {'class_id': 65, 'bbox_x': 112.18, 'bbox_y': 162.95, 'bbox_w': 404.49, 'bbox_h': 300.94, 'class_label': None}, {'class_id': 62, 'bbox_x': 525.05, 'bbox_y': 246.78, 'bbox_w': 114.95, 'bbox_h': 182.13, 'class_label': 'couch'}]"
000000365521,data/coco2017/subset/000000365521.jpg,"[{'class_id': 1, 'bbox_x': 214.76, 'bbox_y': 37.69, 'bbox_w': 188.87, 'bbox_h': 216.15, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 268.62, 'bbox_y': 258.29, 'bbox_w': 29.27, 'bbox_h': 61.79, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 312.59, 'bbox_y': 289.51, 'bbox_w': 27.81, 'bbox_h': 39.91, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 337.85, 'bbox_y': 274.6, 'bbox_w': 32.99, 'bbox_h': 60.87, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 365.8, 'bbox_y': 298.9, 'bbox_w': 24.03, 'bbox_h': 40.05, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 399.19, 'bbox_y': 306.35, 'bbox_w': 25.24, 'bbox_h': 33.87, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 105.41, 'bbox_y': 164.24, 'bbox_w': 57.01, 'bbox_h': 124.77, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 13.21, 'bbox_y': 139.98, 'bbox_w': 38.68, 'bbox_h': 89.12, 'class_label': 'bicycle'}, {'class_id': 41, 'bbox_x': 218.02, 'bbox_y': 243.68, 'bbox_w': 108.15, 'bbox_h': 31.43, 'class_label': 'surfboard'}, {'class_id': 1, 'bbox_x': 240.31, 'bbox_y': 269.93, 'bbox_w': 33.26, 'bbox_h': 44.95, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 296.89, 'bbox_y': 289.23, 'bbox_w': 18.38, 'bbox_h': 35.54, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 57.88, 'bbox_y': 195.97, 'bbox_w': 43.5, 'bbox_h': 52.65, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 200.31, 'bbox_y': 207.7, 'bbox_w': 32.45, 'bbox_h': 32.17, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 289.09, 'bbox_y': 281.45, 'bbox_w': 24.41, 'bbox_h': 39.1, 'class_label': 'bicycle'}]"
000000201426,data/coco2017/subset/000000201426.jpg,"[{'class_id': 62, 'bbox_x': 379.89, 'bbox_y': 266.14, 'bbox_w': 44.04, 'bbox_h': 101.3, 'class_label': 'couch'}, {'class_id': 67, 'bbox_x': 0.0, 'bbox_y': 349.06, 'bbox_w': 638.65, 'bbox_h': 131.03, 'class_label': None}, {'class_id': 1, 'bbox_x': 387.6, 'bbox_y': 64.97, 'bbox_w': 252.4, 'bbox_h': 338.04, 'class_label': 'bicycle'}, {'class_id': 47, 'bbox_x': 49.44, 'bbox_y': 303.89, 'bbox_w': 119.75, 'bbox_h': 154.91, 'class_label': 'fork'}, {'class_id': 47, 'bbox_x': 490.05, 'bbox_y': 276.6, 'bbox_w': 100.11, 'bbox_h': 123.44, 'class_label': 'fork'}, {'class_id': 59, 'bbox_x': 221.33, 'bbox_y': 386.49, 'bbox_w': 189.39, 'bbox_h': 59.47, 'class_label': 'donut'}, {'class_id': 61, 'bbox_x': 0.0, 'bbox_y': 159.16, 'bbox_w': 72.75, 'bbox_h': 53.22, 'class_label': 'chair'}, {'class_id': 1, 'bbox_x': 0.0, 'bbox_y': 6.61, 'bbox_w': 298.4, 'bbox_h': 404.11, 'class_label': 'bicycle'}, {'class_id': 62, 'bbox_x': 380.05, 'bbox_y': 262.28, 'bbox_w': 55.78, 'bbox_h': 109.6, 'class_label': 'couch'}]"
000000141328,data/coco2017/subset/000000141328.jpg,"[{'class_id': 50, 'bbox_x': 471.41, 'bbox_y': 2.25, 'bbox_w': 102.01, 'bbox_h': 125.64, 'class_label': 'bowl'}, {'class_id': 51, 'bbox_x': 1.08, 'bbox_y': 0.54, 'bbox_w': 638.92, 'bbox_h': 473.51, 'class_label': 'banana'}, {'class_id': 56, 'bbox_x': 443.86, 'bbox_y': 179.65, 'bbox_w': 108.42, 'bbox_h': 120.85, 'class_label': 'carrot'}, {'class_id': 56, 'bbox_x': 370.52, 'bbox_y': 143.54, 'bbox_w': 65.54, 'bbox_h': 73.51, 'class_label': 'carrot'}, {'class_id': 56, 'bbox_x': 76.54, 'bbox_y': 3.79, 'bbox_w': 139.19, 'bbox_h': 60.34, 'class_label': 'carrot'}, {'class_id': 56, 'bbox_x': 374.96, 'bbox_y': 1.13, 'bbox_w': 66.64, 'bbox_h': 55.34, 'class_label': 'carrot'}, {'class_id': 56, 'bbox_x': 185.5, 'bbox_y': 237.32, 'bbox_w': 77.87, 'bbox_h': 36.42, 'class_label': 'carrot'}, {'class_id': 56, 'bbox_x': 35.25, 'bbox_y': 346.68, 'bbox_w': 138.59, 'bbox_h': 103.27, 'class_label': 'carrot'}, {'class_id': 56, 'bbox_x': 447.4, 'bbox_y': 296.88, 'bbox_w': 79.81, 'bbox_h': 76.44, 'class_label': 'carrot'}, {'class_id': 56, 'bbox_x': 7.55, 'bbox_y': 187.69, 'bbox_w': 111.1, 'bbox_h': 168.27, 'class_label': 'carrot'}, {'class_id': 56, 'bbox_x': 136.06, 'bbox_y': 78.14, 'bbox_w': 46.43, 'bbox_h': 88.27, 'class_label': 'carrot'}, {'class_id': 56, 'bbox_x': 218.24, 'bbox_y': 5.74, 'bbox_w': 28.15, 'bbox_h': 45.18, 'class_label': 'carrot'}, {'class_id': 56, 'bbox_x': 28.74, 'bbox_y': 415.14, 'bbox_w': 78.88, 'bbox_h': 64.86, 'class_label': 'carrot'}, {'class_id': 56, 'bbox_x': 5.0, 'bbox_y': 164.38, 'bbox_w': 77.5, 'bbox_h': 77.5, 'class_label': 'carrot'}, {'class_id': 56, 'bbox_x': 0.46, 'bbox_y': 430.91, 'bbox_w': 34.26, 'bbox_h': 49.09, 'class_label': 'carrot'}, {'class_id': 56, 'bbox_x': 116, 'bbox_y': 274, 'bbox_w': 513, 'bbox_h': 94, 'class_label': 'carrot'}]"
000000125572,data/coco2017/subset/000000125572.jpg,"[{'class_id': 2, 'bbox_x': 366.1, 'bbox_y': 359.97, 'bbox_w': 95.59, 'bbox_h': 67.03, 'class_label': 'car'}, {'class_id': 6, 'bbox_x': 47.02, 'bbox_y': 313.77, 'bbox_w': 79.64, 'bbox_h': 40.3, 'class_label': 'train'}, {'class_id': 1, 'bbox_x': 305.46, 'bbox_y': 335.83, 'bbox_w': 10.86, 'bbox_h': 26.24, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 248.7, 'bbox_y': 335.28, 'bbox_w': 7.36, 'bbox_h': 26.81, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 237.5, 'bbox_y': 336.79, 'bbox_w': 6.53, 'bbox_h': 24.6, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 393.56, 'bbox_y': 315.76, 'bbox_w': 41.89, 'bbox_h': 102.55, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 448.95, 'bbox_y': 336.08, 'bbox_w': 10.16, 'bbox_h': 12.16, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 150.29, 'bbox_y': 336.74, 'bbox_w': 7.27, 'bbox_h': 19.25, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 183.64, 'bbox_y': 341.12, 'bbox_w': 8.73, 'bbox_h': 15.09, 'class_label': 'bicycle'}, {'class_id': 85, 'bbox_x': 70.7, 'bbox_y': 110.55, 'bbox_w': 28.94, 'bbox_h': 27.07, 'class_label': 'vase'}, {'class_id': 85, 'bbox_x': 45.75, 'bbox_y': 112.19, 'bbox_w': 9.28, 'bbox_h': 24.25, 'class_label': 'vase'}, {'class_id': 8, 'bbox_x': 559.66, 'bbox_y': 305.23, 'bbox_w': 80.2, 'bbox_h': 55.92, 'class_label': 'boat'}, {'class_id': 8, 'bbox_x': 534.45, 'bbox_y': 319.16, 'bbox_w': 37.92, 'bbox_h': 37.92, 'class_label': 'boat'}, {'class_id': 10, 'bbox_x': 157.73, 'bbox_y': 289.08, 'bbox_w': 8.87, 'bbox_h': 31.28, 'class_label': 'fire hydrant'}, {'class_id': 10, 'bbox_x': 304.56, 'bbox_y': 311.69, 'bbox_w': 13.01, 'bbox_h': 14.67, 'class_label': 'fire hydrant'}, {'class_id': 1, 'bbox_x': 127.0, 'bbox_y': 333.19, 'bbox_w': 8.77, 'bbox_h': 34.63, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 85.82, 'bbox_y': 336.23, 'bbox_w': 16.91, 'bbox_h': 33.27, 'class_label': 'bicycle'}, {'class_id': 6, 'bbox_x': 16.42, 'bbox_y': 320.48, 'bbox_w': 31.9, 'bbox_h': 31.55, 'class_label': 'train'}, {'class_id': 10, 'bbox_x': 318.03, 'bbox_y': 315.94, 'bbox_w': 4.97, 'bbox_h': 8.95, 'class_label': 'fire hydrant'}, {'class_id': 10, 'bbox_x': 212.64, 'bbox_y': 312.06, 'bbox_w': 11.67, 'bbox_h': 13.44, 'class_label': 'fire hydrant'}, {'class_id': 1, 'bbox_x': 253.52, 'bbox_y': 335.38, 'bbox_w': 7.71, 'bbox_h': 25.88, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 132.19, 'bbox_y': 335.82, 'bbox_w': 19.77, 'bbox_h': 32.18, 'class_label': 'bicycle'}, {'class_id': 4, 'bbox_x': 490.51, 'bbox_y': 342.49, 'bbox_w': 17.09, 'bbox_h': 18.02, 'class_label': 'airplane'}, {'class_id': 31, 'bbox_x': 428.85, 'bbox_y': 364.21, 'bbox_w': 28.38, 'bbox_h': 18.0, 'class_label': 'tie'}, {'class_id': 1, 'bbox_x': 441.44, 'bbox_y': 338.52, 'bbox_w': 5.9, 'bbox_h': 19.44, 'class_label': 'bicycle'}, {'class_id': 27, 'bbox_x': 308.11, 'bbox_y': 340.01, 'bbox_w': 7.24, 'bbox_h': 11.45, 'class_label': 'umbrella'}, {'class_id': 1, 'bbox_x': 277.72, 'bbox_y': 335.56, 'bbox_w': 7.56, 'bbox_h': 27.74, 'class_label': 'bicycle'}, {'class_id': 4, 'bbox_x': 219.79, 'bbox_y': 346.66, 'bbox_w': 15.37, 'bbox_h': 10.69, 'class_label': 'airplane'}, {'class_id': 1, 'bbox_x': 21, 'bbox_y': 333, 'bbox_w': 520, 'bbox_h': 40, 'class_label': 'bicycle'}]"
000000529939,data/coco2017/subset/000000529939.jpg,"[{'class_id': 1, 'bbox_x': 452.88, 'bbox_y': 149.26, 'bbox_w': 84.95, 'bbox_h': 245.18, 'class_label': 'bicycle'}, {'class_id': 42, 'bbox_x': 420.28, 'bbox_y': 137.91, 'bbox_w': 89.22, 'bbox_h': 177.37, 'class_label': 'tennis racket'}, {'class_id': 42, 'bbox_x': 300.42, 'bbox_y': 82.45, 'bbox_w': 55.34, 'bbox_h': 236.04, 'class_label': 'tennis racket'}, {'class_id': 42, 'bbox_x': 266.13, 'bbox_y': 185.54, 'bbox_w': 50.75, 'bbox_h': 137.3, 'class_label': 'tennis racket'}, {'class_id': 42, 'bbox_x': 257.68, 'bbox_y': 128.96, 'bbox_w': 44.26, 'bbox_h': 99.43, 'class_label': 'tennis racket'}, {'class_id': 42, 'bbox_x': 253.01, 'bbox_y': 86.14, 'bbox_w': 44.16, 'bbox_h': 112.42, 'class_label': 'tennis racket'}, {'class_id': 42, 'bbox_x': 220.87, 'bbox_y': 109.89, 'bbox_w': 34.48, 'bbox_h': 85.04, 'class_label': 'tennis racket'}, {'class_id': 42, 'bbox_x': 443.86, 'bbox_y': 178.1, 'bbox_w': 30.49, 'bbox_h': 114.07, 'class_label': 'tennis racket'}, {'class_id': 42, 'bbox_x': 355.66, 'bbox_y': 158.62, 'bbox_w': 38.75, 'bbox_h': 51.41, 'class_label': 'tennis racket'}, {'class_id': 42, 'bbox_x': 360.19, 'bbox_y': 134.7, 'bbox_w': 33.43, 'bbox_h': 50.63, 'class_label': 'tennis racket'}, {'class_id': 42, 'bbox_x': 352.35, 'bbox_y': 72.78, 'bbox_w': 63.34, 'bbox_h': 229.5, 'class_label': 'tennis racket'}, {'class_id': 42, 'bbox_x': 527.25, 'bbox_y': 142.34, 'bbox_w': 20.99, 'bbox_h': 77.59, 'class_label': 'tennis racket'}, {'class_id': 42, 'bbox_x': 353.0, 'bbox_y': 192.49, 'bbox_w': 51.06, 'bbox_h': 133.73, 'class_label': 'tennis racket'}, {'class_id': 42, 'bbox_x': 21.21, 'bbox_y': 180.21, 'bbox_w': 51.01, 'bbox_h': 175.54, 'class_label': 'tennis racket'}]"
000000136355,data/coco2017/subset/000000136355.jpg,"[{'class_id': 64, 'bbox_x': 513.2, 'bbox_y': 84.47, 'bbox_w': 90.76, 'bbox_h': 70.59, 'class_label': 'bed'}, {'class_id': 64, 'bbox_x': 328.17, 'bbox_y': 0.96, 'bbox_w': 237.96, 'bbox_h': 186.15, 'class_label': 'bed'}, {'class_id': 64, 'bbox_x': 326.2, 'bbox_y': 123.56, 'bbox_w': 55.63, 'bbox_h': 63.12, 'class_label': 'bed'}, {'class_id': 64, 'bbox_x': 448.77, 'bbox_y': 175.76, 'bbox_w': 64.45, 'bbox_h': 123.0, 'class_label': 'bed'}, {'class_id': 62, 'bbox_x': 362.44, 'bbox_y': 235.86, 'bbox_w': 44.27, 'bbox_h': 185.38, 'class_label': 'couch'}, {'class_id': 62, 'bbox_x': 46.11, 'bbox_y': 254.31, 'bbox_w': 94.99, 'bbox_h': 166.93, 'class_label': 'couch'}, {'class_id': 62, 'bbox_x': 180.68, 'bbox_y': 223.58, 'bbox_w': 29.9, 'bbox_h': 39.88, 'class_label': 'couch'}, {'class_id': 67, 'bbox_x': 74.35, 'bbox_y': 249.17, 'bbox_w': 313.47, 'bbox_h': 172.81, 'class_label': None}, {'class_id': 82, 'bbox_x': 580.8, 'bbox_y': 74.6, 'bbox_w': 59.2, 'bbox_h': 346.76, 'class_label': None}, {'class_id': 44, 'bbox_x': 221.64, 'bbox_y': 87.5, 'bbox_w': 17.45, 'bbox_h': 26.91, 'class_label': None}, {'class_id': 51, 'bbox_x': 477.93, 'bbox_y': 287.33, 'bbox_w': 57.81, 'bbox_h': 36.51, 'class_label': 'banana'}, {'class_id': 51, 'bbox_x': 533.97, 'bbox_y': 288.44, 'bbox_w': 58.4, 'bbox_h': 30.49, 'class_label': 'banana'}, {'class_id': 86, 'bbox_x': 212.54, 'bbox_y': 241.87, 'bbox_w': 35.58, 'bbox_h': 60.59, 'class_label': 'scissors'}, {'class_id': 55, 'bbox_x': 491.32, 'bbox_y': 298.4, 'bbox_w': 15.99, 'bbox_h': 9.81, 'class_label': 'broccoli'}, {'class_id': 55, 'bbox_x': 508.3, 'bbox_y': 298.72, 'bbox_w': 17.26, 'bbox_h': 11.27, 'class_label': 'broccoli'}, {'class_id': 64, 'bbox_x': 183.0, 'bbox_y': 160.82, 'bbox_w': 92.05, 'bbox_h': 139.74, 'class_label': 'bed'}, {'class_id': 51, 'bbox_x': 242.88, 'bbox_y': 250.95, 'bbox_w': 44.79, 'bbox_h': 19.69, 'class_label': 'banana'}, {'class_id': 55, 'bbox_x': 554.66, 'bbox_y': 299.98, 'bbox_w': 14.53, 'bbox_h': 6.43, 'class_label': 'broccoli'}, {'class_id': 55, 'bbox_x': 566.52, 'bbox_y': 296.57, 'bbox_w': 14.47, 'bbox_h': 9.59, 'class_label': 'broccoli'}]"
000000351331,data/coco2017/subset/000000351331.jpg,"[{'class_id': 48, 'bbox_x': 548.19, 'bbox_y': 54.46, 'bbox_w': 87.47, 'bbox_h': 335.64, 'class_label': 'knife'}, {'class_id': 59, 'bbox_x': 77.66, 'bbox_y': 35.6, 'bbox_w': 434.7, 'bbox_h': 404.49, 'class_label': 'donut'}, {'class_id': 67, 'bbox_x': 2.49, 'bbox_y': 1.25, 'bbox_w': 637.09, 'bbox_h': 471.27, 'class_label': None}]"
000000504074,data/coco2017/subset/000000504074.jpg,"[{'class_id': 62, 'bbox_x': 484.13, 'bbox_y': 156.94, 'bbox_w': 85.36, 'bbox_h': 81.98, 'class_label': 'couch'}, {'class_id': 62, 'bbox_x': 40.3, 'bbox_y': 137.22, 'bbox_w': 106.51, 'bbox_h': 118.02, 'class_label': 'couch'}, {'class_id': 62, 'bbox_x': 320.75, 'bbox_y': 157.48, 'bbox_w': 86.26, 'bbox_h': 146.71, 'class_label': 'couch'}, {'class_id': 1, 'bbox_x': 100.02, 'bbox_y': 75.98, 'bbox_w': 103.86, 'bbox_h': 283.7, 'class_label': 'bicycle'}, {'class_id': 73, 'bbox_x': 249.48, 'bbox_y': 231.09, 'bbox_w': 156.41, 'bbox_h': 120.91, 'class_label': 'mouse'}, {'class_id': 46, 'bbox_x': 134.88, 'bbox_y': 192.44, 'bbox_w': 15.27, 'bbox_h': 32.08, 'class_label': 'cup'}, {'class_id': 62, 'bbox_x': 522.96, 'bbox_y': 198.63, 'bbox_w': 117.04, 'bbox_h': 223.57, 'class_label': 'couch'}, {'class_id': 62, 'bbox_x': 545.85, 'bbox_y': 199.45, 'bbox_w': 85.78, 'bbox_h': 206.99, 'class_label': 'couch'}, {'class_id': 1, 'bbox_x': 260.29, 'bbox_y': 87.37, 'bbox_w': 293.58, 'bbox_h': 339.63, 'class_label': 'bicycle'}]"
000000057027,data/coco2017/subset/000000057027.jpg,"[{'class_id': 22, 'bbox_x': 47.97, 'bbox_y': 24.47, 'bbox_w': 545.94, 'bbox_h': 383.78, 'class_label': 'bear'}, {'class_id': 22, 'bbox_x': 0.86, 'bbox_y': 1.31, 'bbox_w': 213.35, 'bbox_h': 194.19, 'class_label': 'bear'}, {'class_id': 22, 'bbox_x': 180.79, 'bbox_y': 262.04, 'bbox_w': 182.7, 'bbox_h': 142.32, 'class_label': 'bear'}, {'class_id': 22, 'bbox_x': 0.96, 'bbox_y': 174.23, 'bbox_w': 88.07, 'bbox_h': 201.99, 'class_label': 'bear'}]"
000000263796,data/coco2017/subset/000000263796.jpg,"[{'class_id': 70, 'bbox_x': 183.38, 'bbox_y': 261.98, 'bbox_w': 170.31, 'bbox_h': 330.34, 'class_label': None}]"
000000021167,data/coco2017/subset/000000021167.jpg,"[{'class_id': 1, 'bbox_x': 21.52, 'bbox_y': 114.73, 'bbox_w': 202.34, 'bbox_h': 510.85, 'class_label': 'bicycle'}, {'class_id': 46, 'bbox_x': 259.33, 'bbox_y': 297.48, 'bbox_w': 55.51, 'bbox_h': 80.59, 'class_label': 'cup'}, {'class_id': 32, 'bbox_x': 255.39, 'bbox_y': 172.64, 'bbox_w': 66.36, 'bbox_h': 115.19, 'class_label': 'suitcase'}, {'class_id': 1, 'bbox_x': 187.98, 'bbox_y': 38.89, 'bbox_w': 238.02, 'bbox_h': 601.11, 'class_label': 'bicycle'}]"
000000300039,data/coco2017/subset/000000300039.jpg,"[{'class_id': 44, 'bbox_x': 190.3, 'bbox_y': 127.67, 'bbox_w': 41.64, 'bbox_h': 131.24, 'class_label': None}, {'class_id': 44, 'bbox_x': 312.65, 'bbox_y': 1.54, 'bbox_w': 100.01, 'bbox_h': 166.41, 'class_label': None}, {'class_id': 77, 'bbox_x': 87.41, 'bbox_y': 93.29, 'bbox_w': 352.15, 'bbox_h': 239.53, 'class_label': 'microwave'}, {'class_id': 1, 'bbox_x': 0.0, 'bbox_y': 43.59, 'bbox_w': 193.28, 'bbox_h': 274.43, 'class_label': 'bicycle'}, {'class_id': 47, 'bbox_x': 151.85, 'bbox_y': 173.48, 'bbox_w': 38.67, 'bbox_h': 65.73, 'class_label': 'fork'}, {'class_id': 47, 'bbox_x': 199.97, 'bbox_y': 0.0, 'bbox_w': 102.91, 'bbox_h': 131.44, 'class_label': 'fork'}, {'class_id': 67, 'bbox_x': 325.25, 'bbox_y': 57.15, 'bbox_w': 174.75, 'bbox_h': 311.81, 'class_label': None}, {'class_id': 47, 'bbox_x': 436.0, 'bbox_y': 0.0, 'bbox_w': 64.0, 'bbox_h': 121.61, 'class_label': 'fork'}, {'class_id': 47, 'bbox_x': 222.85, 'bbox_y': 171.17, 'bbox_w': 42.63, 'bbox_h': 53.29, 'class_label': 'fork'}]"
000000450686,data/coco2017/subset/000000450686.jpg,"[{'class_id': 77, 'bbox_x': 166.14, 'bbox_y': 166.67, 'bbox_w': 200.81, 'bbox_h': 300.5, 'class_label': 'microwave'}, {'class_id': 1, 'bbox_x': 25.83, 'bbox_y': 173.06, 'bbox_w': 361.61, 'bbox_h': 466.94, 'class_label': 'bicycle'}]"
